FileName,Products;;;;;;;;;
710020-020,t789:1;b456:5;c1234:10;;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYE188D,GYE188D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYE188E,GYE188E:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYE188F,GYE188F:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYE188G,GYE188G:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYF183L,GYF183L:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ163H,GYJ163H:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ163Q,GYJ163Q:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ164L,GYJ164L:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ183D,GYJ183D:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ183H,GYJ183H:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYJ183Q,GYJ183Q:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR162C,GYR162C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR162G,GYR162G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR162Q,GYR162Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR162V,GYR162V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR163D,GYR163D:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR168C,GYR168C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR16Y4,GYR16Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR182L,GYR182L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR182Q,GYR182Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR182V,GYR182V:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR183D,GYR183D:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR188C,GYR188C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR188D,GYR188D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Ground Rod or Other Rounds-GYR188F,GYR188F:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HAA2G,HAA2G:0.02;65PLUSF20:1;B323N2:0.01;B322:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HAH2C20C,HAH2C20C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2C350C,HAH2C350C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2C8C,HAH2C8C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2G20C,HAH2G20C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2G350C,HAH2G350C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2G8C,HAH2G8C:0.02;90PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2L2,HAH2L2:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2L20C,HAH2L20C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2L350C,HAH2L350C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2Q20C,HAH2Q20C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2Q350C,HAH2Q350C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2Q3C,HAH2Q3C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HAH2Q8C,HAH2Q8C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Steel-HSC2C,HSC2C:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2C2,HSC2C2:0.02;90PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2C4,HSC2C4:0.02;90PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2C6,HSC2C6:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2G,HSC2G:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2G12,HSC2G12:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2G4,HSC2G4:0.02;90PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2G6,HSC2G6:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2G8,HSC2G8:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2L,HSC2L:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2L4,HSC2L4:0.02;115PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2L6,HSC2L6:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2Q1,HSC2Q1:0.02;115PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2Q1,HSC2Q1:0.02;115PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2Q2,HSC2Q2:0.02;115PLUSF20:1;L160:0.01;B160H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC2Q5,HSC2Q5:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2V,HSC2V:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC2V8,HSC2V8:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3D,HSC3D:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3D10,HSC3D10:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3D2,HSC3D2:0.02;200PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC3D6,HSC3D6:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3H,HSC3H:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3Q,HSC3Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC3X,HSC3X:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC4L,HSC4L:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HSC8C,HSC8C:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC8D,HSC8D:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC8G,HSC8G:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HSC8K,HSC8K:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC2C,HTC2C:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC2C4,HTC2C4:0.02;90PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC2C6,HTC2C6:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC2G,HTC2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC2G2,HTC2G2:0.02;115PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC2G4,HTC2G4:0.02;115PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC2Q10,HTC2Q10:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC2Q2,HTC2Q2:0.02;150PLUSF20:1;L160:0.01;B159H:0.01;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC2V,HTC2V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC3Q,HTC3Q:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Steel-HTC8D,HTC8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Steel-HTC8K,HTC8K:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PBR2C2C,PBR2C2C:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PBR2Q2Q,PBR2Q2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PBR8C8C,PBR8C8C:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC2C2C,PCC2C2C:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2G2G,PCC2G2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2G2L,PCC2G2L:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2G8D,PCC2G8D:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC2L2C,PCC2L2C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2L2G,PCC2L2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2L8C,PCC2L8C:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC2Q2L,PCC2Q2L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2Q2Q,PCC2Q2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2Q2V,PCC2Q2V:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2Q3Q,PCC2Q3Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2Q8C,PCC2Q8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC2Q8D,PCC2Q8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC2V2Q,PCC2V2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC2V2V,PCC2V2V:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC3D2Q,PCC3D2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC3Q2Q,PCC3Q2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC3Q3Q,PCC3Q3Q:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCC8C8C,PCC8C8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC8D8C,PCC8D8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCC8D8D,PCC8D8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PCCW3W3,PCCW3W3:0.02;32PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCW6W6,PCCW6W6:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY0W3,PCCY0W3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY1Y1,PCCY1Y1:0.02;45PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY2W3,PCCY2W3:0.02;45PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY2Y2,PCCY2Y2:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY3Y1,PCCY3Y1:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY3Y2,PCCY3Y2:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY3Y3,PCCY3Y3:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY4Y1,PCCY4Y1:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY4Y2,PCCY4Y2:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY4Y4,PCCY4Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5W3,PCCY5W3:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5W6,PCCY5W6:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5Y1,PCCY5Y1:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5Y3,PCCY5Y3:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5Y4,PCCY5Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY5Y5,PCCY5Y5:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY6Y1,PCCY6Y1:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY6Y4,PCCY6Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY6Y6,PCCY6Y6:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY7Y7,PCCY7Y7:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY8Y2,PCCY8Y2:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY8Y7,PCCY8Y7:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PCCY8Y8,PCCY8Y8:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PDR2Q2Q,PDR2Q2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC2C2C,PGC2C2C:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC2G2G,PGC2G2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC2G8C,PGC2G8C:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PGC2Q2C,PGC2Q2C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC2Q2Q,PGC2Q2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC2V2V,PGC2V2V:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGC8D8D,PGC8D8D:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PGCW7,PGCW7:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY1Y1,PGCY1Y1:0.02;45PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY2,PGCY2:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY3Y1,PGCY3Y1:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY3Y2,PGCY3Y2:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY3Y3,PGCY3Y3:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY3Y4,PGCY3Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY4Y1,PGCY4Y1:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY4Y4,PGCY4Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY5Y3,PGCY5Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY5Y4,PGCY5Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY5Y5,PGCY5Y5:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY6Y2,PGCY6Y2:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY6Y4,PGCY6Y4:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY6Y5,PGCY6Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY6Y6,PGCY6Y6:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY7Y4,PGCY7Y4:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY7Y5,PGCY7Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGCY7Y7,PGCY7Y7:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGDY8Y8,PGDY8Y8:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGDY9Y9,PGDY9Y9:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PGPY2Y2,PGPY2Y2:0.02;45PLUSF20:1;PLUSCU2L6:0.001;;;;;;;
Cadweld Cable to Cable-PTC2C2C,PTC2C2C:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2C2G,PTC2C2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2C2Q,PTC2C2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2G2C,PTC2G2C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2G2G,PTC2G2G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2G2Q,PTC2G2Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2G2V,PTC2G2V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2G8D,PTC2G8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2L2G,PTC2L2G:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2L2L,PTC2L2L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2L8C,PTC2L8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2Q2C,PTC2Q2C:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q2G,PTC2Q2G:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q2L,PTC2Q2L:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q2Q,PTC2Q2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q2V,PTC2Q2V:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q3A,PTC2Q3A:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q3Q,PTC2Q3Q:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2Q8C,PTC2Q8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2Q8D,PTC2Q8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2Q8F,PTC2Q8F:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2Q8K,PTC2Q8K:0.02;250PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC2V2C,PTC2V2C:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2V2G,PTC2V2G:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2V2Q,PTC2V2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC2V8D,PTC2V8D:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC3A2Q,PTC3A2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3A2QW,PTC3A2QW:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3D2Q,PTC3D2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3D3D,PTC3D3D:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3D3Q,PTC3D3Q:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3H2Q,PTC3H2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3Q2C,PTC3Q2C:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
